Year,ZIP_Code,Causes_of_Death,Count,Location 
2004,95328,HTD,1,"(37.556667, -120.914444)"
2004,95328,STK,1,"(37.556667, -120.914444)"
2004,95328,INJ,1,"(37.556667, -120.914444)"
2004,95328,DIA,1,"(37.556667, -120.914444)"
2004,95328,HOM,1,"(37.556667, -120.914444)"
2004,95329,ALZ,1,"(37.678915, -120.358131)"
2004,95330,PNF,1,"(37.820897, -121.282652)"
2004,95333,DIA,1,"(37.234175, -120.251737)"
2004,95333,SUI,1,"(37.234175, -120.251737)"
2004,95334,DIA,1,"(37.376168, -120.716156)"
2004,95336,SUI,1,"(37.80875, -121.21856)"
2004,95336,HOM,1,"(37.80875, -121.21856)"
2004,95337,ALZ,1,"(37.7975, -121.215)"
2004,95337,LIV,1,"(37.7975, -121.215)"
2004,95338,LIV,1,"(37.503918, -119.892496)"
2004,95345,CAN,1,"(37.571009, -119.946548)"
2004,95345,STK,1,"(37.571009, -119.946548)"
2004,95345,INJ,1,"(37.571009, -119.946548)"
2004,95345,LIV,1,"(37.571009, -119.946548)"
2004,95346,INJ,1,"(38.105576, -120.131762)"
2004,95346,ALZ,1,"(38.105576, -120.131762)"
2004,95348,ALZ,1,"(37.326964, -120.500897)"
2004,95348,HOM,1,"(37.326964, -120.500897)"
2004,95354,LIV,1,"(37.644526, -120.968323)"
2004,95356,HOM,1,"(37.699431, -121.027051)"
2004,95357,DIA,1,"(37.6635, -120.9186)"
2004,95357,LIV,1,"(37.6635, -120.9186)"
2004,95357,SUI,1,"(37.6635, -120.9186)"
2004,95357,HOM,1,"(37.6635, -120.9186)"
2004,95360,PNF,1,"(37.317591, -121.025943)"
2004,95361,HOM,1,"(37.775323, -120.849474)"
2004,95363,LIV,1,"(37.490592, -121.140732)"
2004,95363,SUI,1,"(37.490592, -121.140732)"
2004,95365,ALZ,1,"(37.290833, -120.3175)"
2004,95366,INJ,1,"(37.753286, -121.122909)"
2004,95366,SUI,1,"(37.753286, -121.122909)"
2004,95368,DIA,1,"(37.70713, -121.090484)"
2004,95368,LIV,1,"(37.70713, -121.090484)"
2004,95369,CLD,1,"(37.514359, -120.481615)"
2004,95369,DIA,1,"(37.514359, -120.481615)"
2004,95369,ALZ,1,"(37.514359, -120.481615)"
2004,95370,LIV,1,"(37.995692, -120.338498)"
2004,95372,STK,1,"(37.992794, -120.259892)"
2004,95372,CLD,1,"(37.992794, -120.259892)"
2004,95372,LIV,1,"(37.992794, -120.259892)"
2004,95374,STK,1,"(37.32575, -120.869856)"
2004,95374,PNF,1,"(37.32575, -120.869856)"
2004,95374,LIV,1,"(37.32575, -120.869856)"
2004,95374,SUI,1,"(37.32575, -120.869856)"
2004,95374,HOM,1,"(37.32575, -120.869856)"
2004,95379,STK,1,"(37.971339, -120.237496)"
2004,95379,INJ,1,"(37.971339, -120.237496)"
2004,95379,DIA,1,"(37.971339, -120.237496)"
2004,95379,LIV,1,"(37.971339, -120.237496)"
2004,95379,SUI,1,"(37.971339, -120.237496)"
2004,95382,LIV,1,"(37.5247, -120.8537)"
2004,95382,SUI,1,"(37.5247, -120.8537)"
2004,95383,DIA,1,"(38.044722, -120.2155)"
2004,95388,DIA,1,"(37.39233, -120.6132)"
2004,95388,HOM,1,"(37.39233, -120.6132)"
2004,95401,HOM,1,"(38.443123, -122.751722)"
2004,95403,HOM,1,"(38.477273, -122.748528)"
2004,95405,LIV,1,"(38.438279, -122.66988)"
2004,95409,SUI,1,"(38.461242, -122.642125)"
2004,95410,INJ,1,"(39.215934, -123.721366)"
2004,95410,SUI,1,"(39.215934, -123.721366)"
2004,95415,STK,1,"(39.035007, -123.401954)"
2004,95416,HTD,1,"(38.313889, -122.480833)"
2004,95416,STK,1,"(38.313889, -122.480833)"
2004,95416,CLD,1,"(38.313889, -122.480833)"
2004,95416,INJ,1,"(38.313889, -122.480833)"
2004,95416,OTH,1,"(38.313889, -122.480833)"
2004,95423,DIA,1,"(39.034838, -122.66873)"
2004,95424,CAN,1,"(38.967778, -122.653889)"
2004,95424,STK,1,"(38.967778, -122.653889)"
2004,95424,INJ,1,"(38.967778, -122.653889)"
2004,95428,DIA,1,"(39.801864, -123.215015)"
2004,95431,STK,1,"(38.348889, -122.509722)"
2004,95431,CLD,1,"(38.348889, -122.509722)"
2004,95431,INJ,1,"(38.348889, -122.509722)"
2004,95436,CLD,1,"(38.489442, -122.896683)"
2004,95436,PNF,1,"(38.489442, -122.896683)"
2004,95436,DIA,1,"(38.489442, -122.896683)"
2004,95436,SUI,1,"(38.489442, -122.896683)"
2004,95437,SUI,1,"(39.437452, -123.78835)"
2004,95439,HTD,1,"(38.494732, -122.77608)"
2004,95439,CLD,1,"(38.494732, -122.77608)"
2004,95439,INJ,1,"(38.494732, -122.77608)"
2004,95441,PNF,1,"(38.700398, -122.888921)"
2004,95441,SUI,1,"(38.700398, -122.888921)"
2004,95442,CLD,1,"(38.362538, -122.521002)"
2004,95442,PNF,1,"(38.362538, -122.521002)"
2004,95442,ALZ,1,"(38.362538, -122.521002)"
2004,95445,CLD,1,"(38.803619, -123.553975)"
2004,95446,CLD,1,"(38.509573, -122.994416)"
2004,95446,ALZ,1,"(38.509573, -122.994416)"
2004,95448,SUI,1,"(38.61553, -122.856529)"
2004,95448,HOM,1,"(38.61553, -122.856529)"
2004,95449,HTD,1,"(38.972056, -123.116956)"
2004,95449,CLD,1,"(38.972056, -123.116956)"
2004,95451,DIA,1,"(38.946164, -122.781707)"
2004,95451,SUI,1,"(38.946164, -122.781707)"
2004,95452,PNF,1,"(38.416794, -122.554679)"
2004,95454,DIA,1,"(39.667811, -123.486862)"
2004,95454,SUI,1,"(39.667811, -123.486862)"
2004,95456,HTD,1,"(39.271042, -123.753089)"
2004,95457,STK,1,"(38.860682, -122.575426)"
2004,95457,SUI,1,"(38.860682, -122.575426)"
2004,95458,CLD,1,"(39.083393, -122.785125)"
2004,95458,PNF,1,"(39.083393, -122.785125)"
2004,95459,STK,1,"(38.992088, -123.670962)"
2004,95460,CLD,1,"(39.323212, -123.78846)"
2004,95460,INJ,1,"(39.323212, -123.78846)"
2004,95461,DIA,1,"(38.782504, -122.64352)"
2004,95461,LIV,1,"(38.782504, -122.64352)"
2004,95461,SUI,1,"(38.782504, -122.64352)"
2004,95462,STK,1,"(38.462668, -123.00447)"
2004,95462,PNF,1,"(38.462668, -123.00447)"
2004,95462,SUI,1,"(38.462668, -123.00447)"
2004,95464,CLD,1,"(39.122341, -122.842409)"
2004,95464,LIV,1,"(39.122341, -122.842409)"
2004,95465,OTH,1,"(38.396911, -122.988194)"
2004,95466,STK,1,"(39.120005, -123.538218)"
2004,95468,HTD,1,"(38.915264, -123.660756)"
2004,95468,PNF,1,"(38.915264, -123.660756)"
2004,95468,LIV,1,"(38.915264, -123.660756)"
2004,95468,SUI,1,"(38.915264, -123.660756)"
2004,95468,HOM,1,"(38.915264, -123.660756)"
2004,95469,OTH,1,"(39.329639, -123.104181)"
2004,95470,DIA,1,"(39.269446, -123.213289)"
2004,95470,LIV,1,"(39.269446, -123.213289)"
2004,95476,SUI,1,"(38.295659, -122.472843)"
2004,95476,HOM,1,"(38.295659, -122.472843)"
2004,95485,CAN,1,"(39.160829, -122.896114)"
2004,95485,STK,1,"(39.160829, -122.896114)"
2004,95485,INJ,1,"(39.160829, -122.896114)"
2004,95485,HOM,1,"(39.160829, -122.896114)"
2004,95490,HOM,1,"(39.411426, -123.350271)"
2005,95492,LIV,1,"(38.543182, -122.804375)"
2005,95497,CAN,1,"(38.725627, -123.467486)"
2005,95497,CLD,1,"(38.725627, -123.467486)"
2005,95503,HOM,1,"(40.7592, -124.1592)"
2005,95519,SUI,1,"(40.875833, -124.083056)"
2005,95519,HOM,1,"(40.875833, -124.083056)"
2005,95521,SUI,1,"(40.904901, -124.081069)"
2005,95524,HTD,1,"(40.822381, -124.027305)"
2005,95524,CLD,1,"(40.822381, -124.027305)"
2005,95524,INJ,1,"(40.822381, -124.027305)"
2005,95524,ALZ,1,"(40.822381, -124.027305)"
2005,95524,OTH,1,"(40.822381, -124.027305)"
2005,95525,CLD,1,"(40.928701, -123.896696)"
2005,95525,INJ,1,"(40.928701, -123.896696)"
2005,95526,STK,1,"(40.468566, -123.549351)"
2005,95526,CLD,1,"(40.468566, -123.549351)"
2005,95526,PNF,1,"(40.468566, -123.549351)"
2005,95526,SUI,1,"(40.468566, -123.549351)"
2005,95526,OTH,1,"(40.468566, -123.549351)"
2005,95528,STK,1,"(40.507027, -123.974287)"
2005,95528,SUI,1,"(40.507027, -123.974287)"
2005,95531,ALZ,1,"(41.785402, -124.178448)"
2005,95536,DIA,1,"(40.574488, -124.252268)"
2005,95536,ALZ,1,"(40.574488, -124.252268)"
2005,95540,LIV,1,"(40.584931, -124.140654)"
2005,95540,HOM,1,"(40.584931, -124.140654)"
2005,95542,CLD,1,"(40.100278, -123.793889)"
2005,95542,INJ,1,"(40.100278, -123.793889)"
2005,95542,PNF,1,"(40.100278, -123.793889)"
2005,95542,SUI,1,"(40.100278, -123.793889)"
2005,95543,INJ,1,"(41.862768, -123.912467)"
2005,95543,DIA,1,"(41.862768, -123.912467)"
2005,95546,STK,1,"(41.105937, -123.692754)"
2005,95546,SUI,1,"(41.105937, -123.692754)"
2005,95546,HOM,1,"(41.105937, -123.692754)"
2005,95547,STK,1,"(40.549576, -124.084489)"
2005,95547,OTH,1,"(40.549576, -124.084489)"
2005,95548,LIV,1,"(41.542075, -124.033907)"
2005,95551,INJ,1,"(40.6531, -124.228826)"
2005,95552,HTD,1,"(40.352352, -123.413994)"
2005,95552,CAN,1,"(40.352352, -123.413994)"
2005,95552,STK,1,"(40.352352, -123.413994)"
2005,95552,CLD,1,"(40.352352, -123.413994)"
2005,95552,PNF,1,"(40.352352, -123.413994)"
2005,95552,OTH,1,"(40.352352, -123.413994)"
2005,95553,HTD,1,"(40.234722, -123.8225)"
2005,95553,CLD,1,"(40.234722, -123.8225)"
2005,95553,LIV,1,"(40.234722, -123.8225)"
2005,95553,OTH,1,"(40.234722, -123.8225)"
2005,95555,HTD,1,"(41.30724, -124.050319)"
2005,95555,PNF,1,"(41.30724, -124.050319)"
2005,95555,ALZ,1,"(41.30724, -124.050319)"
2005,95555,SUI,1,"(41.30724, -124.050319)"
2005,95560,STK,1,"(40.110081, -123.844194)"
2005,95560,HOM,1,"(40.110081, -123.844194)"
2005,95562,CLD,1,"(40.495147, -124.104386)"
2005,95562,INJ,1,"(40.495147, -124.104386)"
2005,95563,HTD,1,"(40.89095, -123.547833)"
2005,95563,DIA,1,"(40.89095, -123.547833)"
2005,95563,OTH,1,"(40.89095, -123.547833)"
2005,95567,PNF,1,"(41.936218, -124.166115)"
2005,95570,STK,1,"(41.087949, -124.101253)"
2005,95570,HOM,1,"(41.087949, -124.101253)"
2005,95573,LIV,1,"(40.938894, -123.631062)"
2005,95585,HTD,1,"(39.865833, -123.713056)"
2005,95585,CAN,1,"(39.865833, -123.713056)"
2005,95585,CLD,1,"(39.865833, -123.713056)"
2005,95585,HOM,1,"(39.865833, -123.713056)"
2005,95589,CAN,1,"(40.023889, -123.941944)"
2005,95589,LIV,1,"(40.023889, -123.941944)"
2005,95589,HOM,1,"(40.023889, -123.941944)"
2005,95589,OTH,1,"(40.023889, -123.941944)"
2005,95602,ALZ,1,"(38.9828, -121.0938)"
2005,95603,HOM,1,"(38.928311, -121.084347)"
2005,95605,HOM,1,"(38.592424, -121.526377)"
2005,95608,HOM,1,"(38.628393, -121.328683)"
2005,95612,HTD,1,"(38.395963, -121.556853)"
2005,95612,STK,1,"(38.395963, -121.556853)"
2005,95612,INJ,1,"(38.395963, -121.556853)"
2005,95612,LIV,1,"(38.395963, -121.556853)"
2005,95612,OTH,1,"(38.395963, -121.556853)"
2005,95613,HTD,1,"(38.8, -120.889167)"
2005,95613,STK,1,"(38.8, -120.889167)"
2005,95613,PNF,1,"(38.8, -120.889167)"
2005,95613,DIA,1,"(38.8, -120.889167)"
2005,95614,CLD,1,"(38.903633, -120.972963)"
2005,95614,INJ,1,"(38.903633, -120.972963)"
2005,95614,ALZ,1,"(38.903633, -120.972963)"
2005,95615,OTH,1,"(38.305756, -121.554297)"
2005,95618,CAN,1,"(38.542151, -121.676722)"
2005,95618,STK,1,"(38.542151, -121.676722)"
2005,95619,INJ,1,"(38.66302, -120.836071)"
2005,95619,LIV,1,"(38.66302, -120.836071)"
2005,95620,PNF,1,"(38.458691, -121.815825)"
2005,95621,HOM,1,"(38.695155, -121.307501)"
2005,95623,INJ,1,"(38.682778, -120.846667)"
2005,95623,ALZ,1,"(38.682778, -120.846667)"
2005,95626,LIV,1,"(38.716424, -121.431038)"
2005,95626,SUI,1,"(38.716424, -121.431038)"
2005,95627,DIA,1,"(38.694191000000004, -122.021391)"
2005,95627,LIV,1,"(38.694191000000004, -122.021391)"
2005,95628,HOM,1,"(38.655408, -121.261065)"
2005,95629,STK,1,"(38.53141, -120.715926)"
2005,95629,CLD,1,"(38.53141, -120.715926)"
2005,95629,PNF,1,"(38.53141, -120.715926)"
2005,95629,ALZ,1,"(38.53141, -120.715926)"
2005,95629,OTH,1,"(38.53141, -120.715926)"
2005,95630,LIV,1,"(38.687885, -121.140927)"
2005,95631,STK,1,"(39.00229, -120.861127)"
2005,95631,CLD,1,"(39.00229, -120.861127)"
2005,95631,PNF,1,"(39.00229, -120.861127)"
2005,95631,SUI,1,"(39.00229, -120.861127)"
2005,95632,HOM,1,"(38.269846, -121.29383)"
2005,95633,INJ,1,"(38.866495, -120.856672)"
2005,95633,PNF,1,"(38.866495, -120.856672)"
2005,95633,OTH,1,"(38.866495, -120.856672)"
2005,95634,CLD,1,"(38.919892, -120.793388)"
2005,95634,PNF,1,"(38.919892, -120.793388)"
2005,95634,DIA,1,"(38.919892, -120.793388)"
2005,95634,HOM,1,"(38.919892, -120.793388)"
2005,95635,CAN,1,"(38.936234, -120.916589)"
2005,95635,PNF,1,"(38.936234, -120.916589)"
2005,95635,OTH,1,"(38.936234, -120.916589)"
2005,95638,HTD,1,"(38.31282, -121.158898)"
2005,95638,STK,1,"(38.31282, -121.158898)"
2005,95638,CLD,1,"(38.31282, -121.158898)"
2005,95640,INJ,1,"(38.351882, -120.943265)"
2005,95640,LIV,1,"(38.351882, -120.943265)"
2005,95641,LIV,1,"(38.155392, -121.604858)"
2005,95641,SUI,1,"(38.155392, -121.604858)"
2005,95642,DIA,1,"(38.357514, -120.754877)"
2005,95645,CLD,1,"(38.822032, -121.720003)"
2005,95648,DIA,1,"(38.904035, -121.295541)"
2005,95648,LIV,1,"(38.904035, -121.295541)"
2005,95648,SUI,1,"(38.904035, -121.295541)"
2005,95650,CLD,1,"(38.80711, -121.169826)"
2005,95650,PNF,1,"(38.80711, -121.169826)"
2005,95650,LIV,1,"(38.80711, -121.169826)"
2005,95650,HOM,1,"(38.80711, -121.169826)"
2005,95651,STK,1,"(38.801712, -120.928864)"
2005,95658,STK,1,"(38.872467, -121.142616)"
2005,95658,PNF,1,"(38.872467, -121.142616)"
2005,95658,DIA,1,"(38.872467, -121.142616)"
2005,95661,SUI,1,"(38.734612, -121.233968)"
2005,95663,STK,1,"(38.856654, -121.179149)"
2005,95663,CLD,1,"(38.856654, -121.179149)"
2005,95663,PNF,1,"(38.856654, -121.179149)"
2005,95664,STK,1,"(38.826312, -121.029765)"
2005,95665,INJ,1,"(38.396783, -120.643713)"
2005,95665,PNF,1,"(38.396783, -120.643713)"
2005,95665,DIA,1,"(38.396783, -120.643713)"
2005,95665,ALZ,1,"(38.396783, -120.643713)"
2005,95666,PNF,1,"(38.460271, -120.531815)"
2005,95666,DIA,1,"(38.460271, -120.531815)"
2005,95666,ALZ,1,"(38.460271, -120.531815)"
2005,95666,LIV,1,"(38.460271, -120.531815)"
2005,95668,INJ,1,"(38.787773, -121.507967)"
2005,95668,PNF,1,"(38.787773, -121.507967)"
2005,95668,OTH,1,"(38.787773, -121.507967)"
2005,95669,STK,1,"(38.48811, -120.870258)"
2005,95669,HOM,1,"(38.48811, -120.870258)"
2005,95671,HTD,1,"(38.688333, -121.447778)"
2005,95671,PNF,1,"(38.688333, -121.447778)"
2005,95671,OTH,1,"(38.688333, -121.447778)"
2005,95672,PNF,1,"(38.719353, -120.994526)"
2005,95672,LIV,1,"(38.719353, -120.994526)"
2005,95673,SUI,1,"(38.689311, -121.445152)"
2005,95673,HOM,1,"(38.689311, -121.445152)"
2005,95674,SUI,1,"(38.960998, -121.505305)"
2005,95675,HTD,1,"(38.5463, -120.743)"
2005,95675,CAN,1,"(38.5463, -120.743)"
2005,95675,INJ,1,"(38.5463, -120.743)"
2005,95675,LIV,1,"(38.5463, -120.743)"
2005,95675,OTH,1,"(38.5463, -120.743)"
2005,95677,LIV,1,"(38.791898, -121.243406)"
2005,95678,HOM,1,"(38.750895, -121.302801)"
2005,95681,STK,1,"(38.99153, -121.362062)"
2005,95682,CLD,1,"(38.665616, -120.975925)"
2005,95682,ALZ,1,"(38.665616, -120.975925)"
2005,95682,LIV,1,"(38.665616, -120.975925)"
2005,95682,SUI,1,"(38.665616, -120.975925)"
2005,95682,HOM,1,"(38.665616, -120.975925)"
2005,95683,CLD,1,"(38.507475, -121.094089)"
2005,95684,INJ,1,"(38.607414, -120.666306)"
2005,95684,DIA,1,"(38.607414, -120.666306)"
2005,95684,ALZ,1,"(38.607414, -120.666306)"
2005,95684,SUI,1,"(38.607414, -120.666306)"
2005,95685,CLD,1,"(38.418569, -120.785454)"
2005,95686,HOM,1,"(38.226111, -121.423611)"
2005,95688,SUI,1,"(38.3812, -121.989912)"
2005,95689,STK,1,"(38.477319, -120.617761)"
2005,95689,INJ,1,"(38.477319, -120.617761)"
2005,95690,DIA,1,"(38.236362, -121.524849)"
2005,95692,STK,1,"(39.019197, -121.422126)"
2005,95692,CLD,1,"(39.019197, -121.422126)"
2005,95692,INJ,1,"(39.019197, -121.422126)"
2005,95692,DIA,1,"(39.019197, -121.422126)"
2005,95693,PNF,1,"(38.412069, -121.225656)"
2005,95694,PNF,1,"(38.529462, -121.974544)"
2005,95694,DIA,1,"(38.529462, -121.974544)"
2005,95696,DIA,1,"(38.43, -122.016667)"
2005,95701,HTD,1,"(39.228032, -120.773165)"
2005,95701,STK,1,"(39.228032, -120.773165)"
2005,95701,SUI,1,"(39.228032, -120.773165)"
2005,95703,CLD,1,"(38.995487, -120.990511)"
2005,95709,DIA,1,"(38.744938, -120.671979)"
2005,95713,DIA,1,"(39.076936, -120.960163)"
2005,95714,HTD,1,"(39.197788, -120.826224)"
2005,95714,ALZ,1,"(39.197788, -120.826224)"
2005,95722,CLD,1,"(39.003101, -121.029155)"
2005,95722,INJ,1,"(39.003101, -121.029155)"
2005,95722,ALZ,1,"(39.003101, -121.029155)"
2005,95722,LIV,1,"(39.003101, -121.029155)"
2005,95726,INJ,1,"(38.745581, -120.585114)"
2005,95726,DIA,1,"(38.745581, -120.585114)"
2005,95726,SUI,1,"(38.745581, -120.585114)"
2005,95736,PNF,1,"(39.0375, -120.971389)"
2005,95742,HTD,1,"(38.604313, -121.204019)"
2005,95742,CLD,1,"(38.604313, -121.204019)"
2005,95742,SUI,1,"(38.604313, -121.204019)"
2005,95758,HOM,1,"(38.404238, -121.430706)"
2005,95762,ALZ,1,"(38.6851, -121.0685)"
2005,95762,LIV,1,"(38.6851, -121.0685)"
2005,95762,SUI,1,"(38.6851, -121.0685)"
2005,95765,PNF,1,"(38.790833, -121.234722)"
2005,95765,DIA,1,"(38.790833, -121.234722)"
2005,95776,ALZ,1,"(38.678611, -121.772222)"
2005,95776,LIV,1,"(38.678611, -121.772222)"
2005,95776,SUI,1,"(38.678611, -121.772222)"
2005,95816,ALZ,1,"(38.572788, -121.46753)"
2005,95817,ALZ,1,"(38.549785, -121.458324)"
2005,95817,LIV,1,"(38.549785, -121.458324)"
2005,95819,LIV,1,"(38.568293, -121.436634)"
2005,95819,SUI,1,"(38.568293, -121.436634)"
2005,95820,SUI,1,"(38.534694, -121.445139)"
2005,95824,ALZ,1,"(38.517843, -121.441883)"
2005,95825,HOM,1,"(38.589226, -121.405677)"
2005,95827,ALZ,1,"(38.56623, -121.328593)"
2005,95829,CLD,1,"(38.472564, -121.346631)"
2005,95829,ALZ,1,"(38.472564, -121.346631)"
2005,95830,HTD,1,"(38.476556, -121.281453)"
2005,95830,CAN,1,"(38.476556, -121.281453)"
2005,95830,STK,1,"(38.476556, -121.281453)"
2005,95830,CLD,1,"(38.476556, -121.281453)"
2005,95832,SUI,1,"(38.475387, -121.482967)"
2005,95832,HOM,1,"(38.475387, -121.482967)"
2005,95834,STK,1,"(38.633418, -121.492052)"
2005,95834,DIA,1,"(38.633418, -121.492052)"
2005,95834,HOM,1,"(38.633418, -121.492052)"
2005,95838,SUI,1,"(38.640566, -121.44396)"
2005,95842,SUI,1,"(38.687385, -121.35046)"
2005,95842,HOM,1,"(38.687385, -121.35046)"
2005,95843,DIA,1,"(38.708333, -121.328889)"
2005,95864,LIV,1,"(38.587768, -121.376889)"
2005,95901,HOM,1,"(39.141653, -121.522467)"
2005,95912,CAN,1,"(39.013787, -122.027405)"
2005,95912,INJ,1,"(39.013787, -122.027405)"
2005,95912,ALZ,1,"(39.013787, -122.027405)"
2005,95914,HTD,1,"(39.424862, -121.350499)"
2005,95914,CLD,1,"(39.424862, -121.350499)"
2005,95914,PNF,1,"(39.424862, -121.350499)"
2005,95914,ALZ,1,"(39.424862, -121.350499)"
2005,95914,LIV,1,"(39.424862, -121.350499)"
2005,95916,CLD,1,"(39.638394, -121.385467)"
2005,95916,INJ,1,"(39.638394, -121.385467)"
2005,95916,SUI,1,"(39.638394, -121.385467)"
2005,95916,OTH,1,"(39.638394, -121.385467)"
2005,95917,SUI,1,"(39.414918, -121.695873)"
2005,95918,CLD,1,"(39.284428, -121.346482)"
2005,95918,OTH,1,"(39.284428, -121.346482)"
2005,95919,CLD,1,"(39.452534, -121.261179)"
2005,95919,PNF,1,"(39.452534, -121.261179)"
2005,95919,ALZ,1,"(39.452534, -121.261179)"
2005,95919,SUI,1,"(39.452534, -121.261179)"
2005,95919,OTH,1,"(39.452534, -121.261179)"
2005,95922,HTD,1,"(39.450784, -121.023066)"
2005,95922,CLD,1,"(39.450784, -121.023066)"
2005,95922,SUI,1,"(39.450784, -121.023066)"
2005,95922,OTH,1,"(39.450784, -121.023066)"
2005,95925,HTD,1,"(39.4875, -121.2225)"
2005,95925,CAN,1,"(39.4875, -121.2225)"
2005,95925,STK,1,"(39.4875, -121.2225)"
2005,95925,INJ,1,"(39.4875, -121.2225)"
2005,95928,HOM,1,"(39.729523, -121.81555)"
2005,95930,CAN,1,"(39.532778, -121.156389)"
2005,95930,STK,1,"(39.532778, -121.156389)"
2005,95930,CLD,1,"(39.532778, -121.156389)"
2005,95932,STK,1,"(39.21311, -122.011563)"
2005,95932,DIA,1,"(39.21311, -122.011563)"
2005,95932,LIV,1,"(39.21311, -122.011563)"
2005,95935,CLD,1,"(39.371469, -121.234386)"
2005,95936,HOM,1,"(39.570265, -120.677767)"
2005,95936,OTH,1,"(39.570265, -120.677767)"
2005,95937,CLD,1,"(38.893671, -121.996577)"
2005,95937,INJ,1,"(38.893671, -121.996577)"
2005,95937,ALZ,1,"(38.893671, -121.996577)"
2005,95937,LIV,1,"(38.893671, -121.996577)"
2005,95938,CLD,1,"(39.641599, -121.791983)"
2005,95938,INJ,1,"(39.641599, -121.791983)"
2005,95938,DIA,1,"(39.641599, -121.791983)"
2005,95938,LIV,1,"(39.641599, -121.791983)"
2005,95938,HOM,1,"(39.641599, -121.791983)"
2005,95942,HTD,1,"(40.129931, -121.500205)"
2005,95942,CAN,1,"(40.129931, -121.500205)"
2005,95942,PNF,1,"(40.129931, -121.500205)"
2005,95943,STK,1,"(39.606871, -122.038443)"
2005,95943,PNF,1,"(39.606871, -122.038443)"
2005,95945,LIV,1,"(39.207617, -121.037401)"
2005,95946,DIA,1,"(39.218778, -121.193519)"
2005,95946,HOM,1,"(39.218778, -121.193519)"
2006,95947,PNF,1,"(40.142404, -120.927299)"
2006,95948,INJ,1,"(39.358855, -121.689777)"
2006,95948,DIA,1,"(39.358855, -121.689777)"
2006,95948,SUI,1,"(39.358855, -121.689777)"
2006,95949,PNF,1,"(39.1029, -121.069357)"
2006,95949,DIA,1,"(39.1029, -121.069357)"
2006,95949,ALZ,1,"(39.1029, -121.069357)"
2006,95951,STK,1,"(39.742778, -122.0125)"
2006,95951,CLD,1,"(39.742778, -122.0125)"
2006,95951,INJ,1,"(39.742778, -122.0125)"
2006,95951,HOM,1,"(39.742778, -122.0125)"
2006,95953,SUI,1,"(39.266904, -121.66393)"
2006,95955,CAN,1,"(39.292494, -122.195161)"
2006,95955,CLD,1,"(39.292494, -122.195161)"
2006,95955,INJ,1,"(39.292494, -122.195161)"
2006,95955,DIA,1,"(39.292494, -122.195161)"
2006,95955,SUI,1,"(39.292494, -122.195161)"
2006,95956,HTD,1,"(39.918488, -121.05629)"
2006,95956,STK,1,"(39.918488, -121.05629)"
2006,95957,HTD,1,"(39.116812, -121.88138)"
2006,95957,LIV,1,"(39.116812, -121.88138)"
2006,95959,ALZ,1,"(39.275395, -121.019634)"
2006,95959,SUI,1,"(39.275395, -121.019634)"
2006,95959,HOM,1,"(39.275395, -121.019634)"
2006,95960,CLD,1,"(39.354037, -121.13498)"
2006,95961,HOM,1,"(39.089483, -121.550059)"
2006,95962,STK,1,"(39.314388, -121.209229)"
2006,95962,LIV,1,"(39.314388, -121.209229)"
2006,95968,CLD,1,"(39.436148, -121.545389)"
2006,95968,ALZ,1,"(39.436148, -121.545389)"
2006,95968,SUI,1,"(39.436148, -121.545389)"
2006,95969,LIV,1,"(39.759804, -121.603097)"
2006,95969,HOM,1,"(39.759804, -121.603097)"
2006,95970,STK,1,"(39.428313, -122.030181)"
2006,95970,OTH,1,"(39.428313, -122.030181)"
2006,95971,LIV,1,"(39.940504, -120.928493)"
2006,95973,LIV,1,"(39.925556, -121.73)"
2006,95973,HOM,1,"(39.925556, -121.73)"
2006,95974,HTD,1,"(39.493889, -121.743611)"
2006,95974,STK,1,"(39.493889, -121.743611)"
2006,95974,PNF,1,"(39.493889, -121.743611)"
2006,95975,DIA,1,"(39.228585, -121.150856)"
2006,95975,HOM,1,"(39.228585, -121.150856)"
2006,95979,CAN,1,"(39.333652, -122.517811)"
2006,95979,DIA,1,"(39.333652, -122.517811)"
2006,95979,SUI,1,"(39.333652, -122.517811)"
2006,95982,LIV,1,"(39.168114, -121.756527)"
2006,95982,SUI,1,"(39.168114, -121.756527)"
2006,95983,INJ,1,"(40.064911, -120.801797)"
2006,95987,INJ,1,"(39.148855, -122.162375)"
2006,95987,PNF,1,"(39.148855, -122.162375)"
2006,95987,DIA,1,"(39.148855, -122.162375)"
2006,95987,ALZ,1,"(39.148855, -122.162375)"
2006,95988,HOM,1,"(39.523751, -122.199204)"
2006,95993,DIA,1,"(39.128193, -121.655168)"
2006,95993,LIV,1,"(39.128193, -121.655168)"
2006,95993,SUI,1,"(39.128193, -121.655168)"
2006,96003,HOM,1,"(40.627751, -122.352962)"
2006,96006,STK,1,"(41.21751, -120.943193)"
2006,96006,CLD,1,"(41.21751, -120.943193)"
2006,96006,PNF,1,"(41.21751, -120.943193)"
2006,96006,OTH,1,"(41.21751, -120.943193)"
2006,96008,STK,1,"(40.740945, -122.07245)"
2006,96008,CLD,1,"(40.740945, -122.07245)"
2006,96008,PNF,1,"(40.740945, -122.07245)"
2006,96008,ALZ,1,"(40.740945, -122.07245)"
2006,96009,DIA,1,"(41.121389, -121.143056)"
2006,96013,STK,1,"(40.894927, -121.655036)"
2006,96017,CAN,1,"(41.138611, -122.316667)"
2006,96017,STK,1,"(41.138611, -122.316667)"
